Country,Area,Waterbody Type,Date,Ammonia (mg/l),Biochemical Oxygen Demand (mg/l),Dissolved Oxygen (mg/l),Orthophosphate (mg/l),pH (ph units),Temperature (cel),Nitrogen (mg/l),Nitrate (mg/l),CCME_Values,CCME_WQI
Canada,CZPMO_516-005,River,12-01-2002,0.07948,1.78333,11.59167,0.02153,7.96667,8.35833,0.4,32.68454,100.0,Excellent
Canada,CZPOH_1141,River,12-01-2003,0.04618,1.46667,11.26667,0.061,7.37273,7.89167,0.4,2.65608,93.11672543579722,Good
Canada,CZPOD_5420,River,12-01-2004,0.41564,3.68333,10.43333,0.08208,7.66833,11.81667,0.4,14.80027,92.59150736997046,Good
Canada,CZPVL_2027,River,12-01-2005,0.09827,3.01,10.665,0.03015,8.04167,8.25833,0.4,6.43362,100.0,Excellent
Canada,CZPVL_5022,River,12-01-2006,0.38879,5.35,9.61667,0.10692,7.33333,10.61667,0.4,34.82416,91.55452626265968,Good
Canada,CZPMO_BPTKA001,River,08-06-2006,0.02578,0.68333,11.325,0.01011,8.025,8.76667,0.4,2.29825,100.0,Excellent
Canada,CZPMO_501-007,River,12-01-2007,0.18559,1.89,11.57,0.18022,8.08,8.09,0.4,19.9206,87.65859358570427,Good
Canada,CZPOH_1396,River,12-01-2008,0.03115,0.9375,10.56667,0.061,7.525,7.26667,0.4,2.87004,93.11672543579722,Good
Canada,CZPLA_164,River,12-01-2009,0.08285,1.84286,11.15714,0.061,7.51429,8.58571,0.4,20.06816,93.11672543579722,Good
Canada,CZPVL_1091,River,12-01-2010,0.1321,2.25,9.78833,0.04759,7.80833,10.89167,0.4,9.76847,100.0,Excellent
Canada,CZPOD_5024,River,12-01-2011,0.39416,2.95,10.73333,0.15057,7.84583,9.575,0.4,20.85761,89.27637855031662,Good
Canada,CZPMO_YPPMT035,River,12-01-2012,0.15231,2.12727,10.35455,0.14249,7.86364,11.29091,0.4,18.51207,89.71580121070147,Good
Canada,CZPVL_5031,River,05-03-2012,0.06444,2.0,13.1,0.11089,7.9,2.3,0.4,11.95236,91.36311142856556,Good
Canada,CZPMO_401,River,10-04-2012,0.09451,2.38333,10.86667,0.04922,8.08333,12.25,0.4,11.80111,100.0,Excellent
Canada,CZPLA_117,River,12-01-2000,0.09408,2.13333,10.41,0.061,7.98,10.47,0.4,22.31107,93.11672543579722,Good
Canada,CZPMO_YPNKL028,River,12-01-2001,0.18795,3.04167,10.975,0.0418,7.90833,9.46667,0.4,30.65559,100.0,Excellent
Canada,CZPVL_5028,River,12-01-2002,1.1072,6.81667,11.00909,0.11474,7.84545,9.63636,0.4,22.85839,77.07732607585315,Fair
Canada,CZPOH_1158,River,12-01-2003,0.02578,1.09091,10.47273,0.061,7.40909,6.81818,0.4,0.74853,93.11672543579722,Good
Canada,CZPLA_7,River,12-01-2004,0.09666,2.25833,9.95,0.07452,7.875,11.40833,0.4,12.35815,92.82799170922956,Good
Canada,CZPVL_9453,River,12-01-2005,0.15752,4.78571,10.91111,0.01776,7.48889,7.1,0.4,27.54453,100.0,Excellent
Canada,CZPOD_5215,River,12-01-2006,0.05155,1.9,11.175,0.02827,7.81417,7.875,0.4,11.64986,100.0,Excellent
Canada,CZPVL_3255,River,08-06-2006,0.42834,3.06,10.2,0.061,7.13333,8.17778,0.4,4.45284,93.11672543579722,Good
Canada,CZPVL_3142,River,12-01-2007,0.43819,2.1,12.7,0.07175,7.6,3.0,0.4,15.05112,92.90222821601782,Good
Canada,CZPLA_107,River,12-01-2008,0.0359,14.62857,11.61429,0.061,8.14286,8.25714,0.4,5.83682,84.69230259133128,Good
Canada,CZPMO_1205,River,12-01-2009,0.06122,3.76667,11.11667,0.02324,7.8,9.50833,0.4,19.76935,100.0,Excellent
Canada,CZPMO_1181,River,12-01-2010,0.0827,1.99167,10.28333,0.04887,7.96667,11.775,0.4,16.74806,100.0,Excellent
Canada,CZPLA_414,River,12-01-2011,3.11353,2.13333,8.66667,0.061,7.725,10.825,0.4,20.03127,77.41412547877432,Fair
Canada,CZPLA_246,River,12-01-2012,0.05424,1.9875,9.74167,0.03367,7.525,11.35,0.4,11.73102,100.0,Excellent
Canada,CZPVL_3122,River,05-03-2012,0.06551,1.51818,10.35167,0.02326,7.7,8.85833,0.4,14.20265,100.0,Excellent
Canada,CZPOD_3596,River,10-04-2012,0.07303,1.5,10.99167,0.02663,7.84,7.59167,0.4,7.10133,100.0,Excellent
Canada,CZPLA_111,River,12-01-2000,0.14392,2.13333,10.86667,0.061,8.2,9.54167,0.4,28.62664,93.11672543579722,Good
Canada,CZPLA_9,River,12-01-2001,0.10525,2.20833,10.16667,0.061,7.925,10.525,0.4,20.2895,93.11672543579722,Good
Canada,CZPVL_9410,River,12-01-2002,0.25293,2.475,10.8,0.04117,6.1625,7.05,0.4,4.71454,100.0,Excellent
Canada,CZPLA_129,River,12-01-2003,0.17828,3.13333,11.08333,0.061,7.96667,8.43333,0.4,22.24467,93.11672543579722,Good
Canada,CZPMO_3639,River,12-01-2004,0.21158,1.8,11.14167,0.06259,7.33333,9.65,0.4,18.08348,93.09297058220696,Good
Canada,CZPMO_JPPJV023,River,12-01-2005,0.08084,2.11818,10.60909,0.061,7.93636,9.40909,0.4,19.30085,93.11672543579722,Good
Canada,CZPOH_1479,River,12-01-2006,0.77797,2.9,10.7,0.061,8.22727,8.79091,0.4,13.40113,85.94680252356655,Good
Canada,CZPLA_129,River,08-06-2006,0.07411,2.5,11.26667,0.09751,8.13333,9.38333,0.4,34.23392,91.98466612896492,Good
Canada,CZPLA_334,River,12-01-2007,0.06014,1.96667,11.225,0.15328,8.1,9.03333,0.4,15.01423,89.12843417229932,Good
Canada,CZPLA_289,River,12-01-2008,0.4876,2.13333,11.29091,0.061,8.16667,11.59167,0.4,42.4235,93.11672543579722,Good
Canada,CZPVL_3001,River,12-01-2009,0.10525,1.08,10.37917,0.05275,7.13333,9.575,0.4,8.28918,93.1905652047114,Good
Canada,CZPOH_1038,River,12-01-2010,0.25454,2.6,10.225,0.061,7.5,8.075,0.4,15.71514,93.11672543579722,Good
Canada,CZPMO_ZPTFR002,River,12-01-2011,1.54763,19.11667,10.35,0.14301,7.925,10.725,0.4,17.5412,71.73809674471954,Fair
Canada,CZPMO_DPPMD025,River,12-01-2012,0.28139,3.675,10.775,0.03264,7.46667,9.16667,0.4,30.6187,100.0,Excellent
Canada,CZPOH_1117,River,05-03-2012,0.09279,2.25455,9.43636,0.061,7.5,9.4,0.4,6.59593,93.11672543579722,Good
Canada,CZPVL_1072,River,10-04-2012,0.07035,0.97,10.22667,0.03598,8.0,9.11667,0.4,9.48073,100.0,Excellent
Canada,CZPMO_XPPJE027,River,12-01-2000,0.11951,1.7,10.97273,0.05245,7.85455,10.25455,0.4,38.79487,93.1916122822388,Good
Canada,CZPMO_507-002,River,12-01-2006,0.03398,1.68182,10.96364,0.061,7.85455,10.39091,0.4,28.57298,93.11672543579722,Good
Canada,CZPLA_102,River,08-06-2006,0.04419,1.85714,11.67143,0.061,8.2,9.41429,0.4,5.83682,93.11672543579722,Good
Canada,CZPLA_279,River,12-01-2007,0.06802,4.76667,11.28889,0.061,8.23333,13.6,0.4,5.83682,93.11672543579722,Good
Canada,CZPLA_183,River,12-01-2008,0.06283,1.8125,11.65,0.061,7.475,12.0,0.4,5.83682,93.11672543579722,Good
Canada,CZPOD_5315,River,12-01-2009,0.05155,1.93333,11.46667,0.00761,7.85,9.3,0.4,3.69638,100.0,Excellent
Canada,CZPOH_15375,River,12-01-2010,0.07196,2.13333,10.45833,0.061,6.93636,9.09167,0.4,14.16576,93.11672543579722,Good
Canada,CZPMO_3953,River,12-01-2011,0.02578,1.16667,10.96667,0.07053,8.06667,11.76667,0.4,31.61473,92.93261950177232,Good
Canada,CZPLA_367,River,12-01-2012,0.1074,2.13333,10.275,0.061,8.05455,9.5,0.4,15.60447,93.11672543579722,Good
Canada,CZPLA_311,River,05-03-2012,0.28354,5.79167,10.625,0.04566,8.26667,13.175,0.4,17.15385,100.0,Excellent
Canada,CZPVL_1090,River,10-04-2012,0.45967,2.35,10.83917,0.04675,8.58333,11.98333,0.4,13.08365,93.19549900768102,Good
Canada,CZPLA_24,River,12-01-2000,0.05746,1.425,11.575,0.061,7.78333,9.41667,0.4,6.04996,93.11672543579722,Good
Canada,CZPMO_YPPMA024,River,12-01-2001,0.11814,2.175,11.38333,0.04272,7.52833,9.4,0.4,11.03011,100.0,Excellent
Canada,CZPVL_9210,River,12-01-2002,0.04672,1.44286,11.25,0.01777,7.58333,9.10833,0.4,24.12606,100.0,Excellent
Canada,CZPMO_511-034,River,12-01-2003,0.24702,4.93333,9.925,0.05732,7.85833,9.875,0.4,32.57387,93.16016911175558,Good
Canada,CZPOD_5012,River,12-01-2004,0.14929,1.84167,10.89167,0.07257,7.85583,10.41667,0.4,10.62801,92.88099788104012,Good
Canada,CZPLA_132,River,12-01-2005,0.49941,2.525,10.68333,0.061,7.58333,9.65,0.4,9.29628,93.11672543579722,Good
Canada,CZPOH_1060,River,12-01-2006,0.1488,1.78182,10.85455,0.04588,7.92727,10.16364,0.4,9.73896,100.0,Excellent
Canada,CZPLA_400,River,08-06-2006,0.05209,2.13333,11.125,0.061,8.1,8.91667,0.4,28.7742,93.11672543579722,Good
Canada,CZPLA_201,River,12-01-2007,1.27913,3.5125,8.5125,0.061,7.725,12.325,0.4,27.39083,84.48474048280661,Good
Canada,CZPMO_BPPSE004,River,12-01-2008,0.02929,1.07273,11.34545,0.01058,8.19091,9.94545,0.4,3.74668,100.0,Excellent
Canada,CZPLA_614,River,12-01-2009,1.84513,7.43333,8.2,0.061,7.93333,9.03333,0.4,54.30208,70.00013631408243,Fair
Canada,CZPMO_YPPHA009,River,12-01-2010,0.06874,1.89167,11.475,0.03335,7.75,8.7,0.4,14.79289,100.0,Excellent
Canada,CZPVL_8003,River,12-01-2011,0.06874,1.8,12.26667,0.01613,7.61111,5.9,0.4,4.40221,100.0,Excellent
Canada,CZPOD_5584,River,12-01-2012,0.11921,2.35833,11.08333,0.13643,7.81167,9.35833,0.4,13.41689,90.04266627082214,Good
Canada,CZPOH_1532,River,05-03-2012,0.83303,1.90909,11.15833,0.061,7.39167,9.7,0.4,3.23961,85.82405971341518,Good
Canada,CZPOH_302-011,River,10-04-2012,0.21207,1.51818,8.61818,0.061,7.20909,8.98182,0.4,12.43528,93.11672543579722,Good
Canada,CZPVL_1058,River,12-01-2000,0.09559,3.51,10.425,0.04566,7.25833,10.45833,0.4,7.06075,100.0,Excellent
Canada,CZPLA_531,River,12-01-2001,0.27065,3.05,10.4,0.061,8.21667,10.61667,0.4,36.5211,93.11672543579722,Good
Canada,CZPLA_112,River,12-01-2002,0.06874,2.11667,11.21667,0.061,8.08333,6.5,0.4,5.83682,93.11672543579722,Good
Canada,CZPOH_1179,River,12-01-2003,0.02929,1.28182,10.64545,0.061,7.36364,7.49091,0.4,3.86741,93.11672543579722,Good
Canada,CZPMO_501-032,River,12-01-2004,0.8993,1.56667,11.684103383014412,0.2963,7.96667,10.62222,0.4,26.30995,76.91481804127277,Fair
Canada,CZPMO_DPPZE024,River,12-01-2005,0.07196,3.94167,10.375,0.02138,7.675,10.84167,0.4,23.83094,100.0,Excellent
Canada,CZPLA_293,River,12-01-2006,0.10525,3.05,10.86667,0.061,7.4,9.4,0.4,5.83682,93.11672543579722,Good
Canada,CZPLA_175,River,08-06-2006,0.42101,4.4,10.96667,0.061,7.26667,8.58333,0.4,5.83682,93.11672543579722,Good
Canada,CZPMO_XPPBY033,River,12-01-2007,0.11814,1.525,11.51667,0.01571,7.61667,8.95833,0.4,15.16179,100.0,Excellent
Canada,CZPOD_1155,River,12-01-2008,0.12888,1.9,11.41667,0.08643,8.02167,9.63333,0.4,7.76535,92.43551105014993,Good
Canada,CZPMO_XPPMS029,River,12-01-2009,0.10896,1.57273,11.03636,0.02923,7.39091,10.32727,0.4,17.62671,100.0,Excellent
Canada,CZPOD_5503,River,12-01-2010,0.06444,1.73333,10.90833,0.06604,7.8725,10.33333,0.4,10.44356,93.03157526855698,Good
Canada,CZPOH_1033,River,12-01-2011,0.88712,4.3,9.1,0.0136,7.97273,11.25833,0.4,13.09595,92.34854525227524,Good
Canada,CZPLA_148,River,12-01-2012,0.31683,2.8,9.38333,0.061,8.04167,11.08333,0.4,15.78892,93.11672543579722,Good
Canada,CZPVL_1094,River,05-03-2012,0.09183,1.37778,10.31,0.14296,7.99167,10.61667,0.4,11.17767,89.69033528408488,Good
Canada,CZPVL_1048,River,10-04-2012,0.27241,3.7,10.80909,0.13419,7.96364,9.55455,0.4,8.12921,90.16264841627556,Good
Canada,CZPLA_140,River,12-01-2000,0.3222,3.5,10.26,0.061,7.5,7.98,0.4,13.50174,93.11672543579722,Good
Canada,CZPMO_503-016,River,12-01-2001,1.02987,4.9,9.69091,0.0547,8.02727,11.63636,0.4,7.81129,85.47959480814633,Good
Canada,CZPOD_1144,River,12-01-2002,0.11062,2.09167,11.11667,0.08507,7.8425,9.81667,0.4,10.78664,92.48570683055246,Good
Canada,CZPVL_3634,River,12-01-2003,0.04403,1.0,11.00833,0.03155,8.18333,8.64167,0.4,2.87742,100.0,Excellent
Canada,CZPVL_3267,River,12-01-2004,0.1475,3.65714,11.38889,0.06124,7.35556,7.02222,0.4,21.93725,93.1133284879266,Good
Canada,CZPLA_680,River,12-01-2005,0.25132,4.01667,10.43333,0.061,7.71667,10.73333,0.4,10.99322,93.11672543579722,Good
Canada,CZPOH_1099,River,12-01-2006,0.1,2.13333,9.54,0.061,7.52,8.74,0.4,5.83682,93.11672543579722,Good
Canada,CZPLA_227,River,08-06-2006,0.03437,2.04167,11.56667,0.061,7.70833,8.425,0.4,4.35302,93.11672543579722,Good
Canada,CZPVL_2060,River,12-01-2007,0.06713,1.18333,11.425,0.02294,7.39167,8.80833,0.4,61.82764,92.97550968785728,Good
Canada,CZPLA_119,River,12-01-2008,0.0247,1.95714,10.71429,0.061,7.88571,8.17143,0.4,16.99891,93.11672543579722,Good
Canada,CZPMO_ZPPLP005,River,12-01-2009,0.14645,2.14545,9.9,0.061,8.05455,12.38182,0.4,13.56211,93.11672543579722,Good
Canada,CZPMO_501-011,River,12-01-2010,0.508,3.74167,10.76667,0.05544,7.88333,9.65,0.4,31.94674,86.37835471156559,Good
Canada,CZPOD_5577,River,12-01-2011,0.06337,2.70833,11.26667,0.16687,8.0,10.04167,0.4,9.31841,88.38543365899085,Good
Canada,AL046,River,12-01-2012,0.01186,5.0,9.824,0.0091,7.733333333,18.66666667,0.4,0.432366667,100.0,Excellent
Canada,CZPOD_5544,River,05-03-2012,0.05155,2.125,11.05833,0.02174,7.8725,8.94167,0.4,3.4529,100.0,Excellent
Canada,CZPOH_1267,River,10-04-2012,0.08538,1.7625,9.925,0.061,7.5625,7.475,0.4,6.4742,93.11672543579722,Good
Canada,CZPLA_503,River,12-01-2000,0.17828,2.13333,10.21667,0.061,7.95,11.49167,0.4,21.87577,93.11672543579722,Good
Canada,CZPOH_305-026,River,12-01-2001,0.27924,3.7,8.8,0.061,7.83333,6.83333,0.4,12.5426,93.11672543579722,Good
Canada,CZPLA_390,River,12-01-2002,0.14606,2.81667,10.58333,0.061,8.0,10.38333,0.4,8.63226,93.11672543579722,Good
Canada,CZPLA_391,River,12-01-2003,0.03974,1.83333,11.05,0.061,7.75,8.66667,0.4,10.47676,93.11672543579722,Good
Canada,CZPOD_5568,River,12-01-2004,0.05155,1.48889,11.18889,0.02066,7.92667,9.78889,0.4,4.52025,100.0,Excellent
Canada,CZPOH_1308,River,12-01-2005,0.04511,1.2375,11.1,0.061,7.0625,7.7,0.4,2.92722,93.11672543579722,Good
Canada,CZPOH_1190,River,12-01-2006,0.03061,1.0125,10.3875,0.061,6.86667,8.5625,0.4,2.71142,93.11672543579722,Good
Canada,CZPLA_175,River,08-06-2006,0.17785,1.84,11.06,0.061,7.64,9.76,0.4,7.17142,93.11672543579722,Good
Canada,CZPLA_160,River,12-01-2007,0.0696,2.22,10.88,0.061,8.14,10.12,0.4,6.46313,93.11672543579722,Good
Canada,CZPLA_85,River,12-01-2008,0.06337,2.1,11.05,0.061,6.3,7.66667,0.4,0.55335,93.11672543579722,Good
Canada,CZPLA_117,River,12-01-2009,0.11599,2.75,10.425,0.061,8.0,7.975,0.4,17.37519,93.11672543579722,Good
Canada,CZPVL_8953,River,12-01-2010,0.03866,2.13333,8.62833,0.0405,6.95,13.46667,0.4,1.94779,100.0,Excellent
Canada,CZPLA_107,River,12-01-2011,0.06444,3.22,10.32,0.061,8.4,13.34,0.4,14.87405,93.11672543579722,Good
Canada,CZPLA_649,River,12-01-2012,0.19117,2.3,10.56,0.061,8.18333,11.58333,0.4,40.43144,93.11672543579722,Good
Canada,CZPVL_2804,River,05-03-2012,0.03437,2.13333,10.93333,0.01196,6.86667,10.86667,0.4,2.03633,100.0,Excellent
Canada,CZPVL_3638,River,10-04-2012,0.0537,1.41667,8.755,0.01266,7.98333,12.0,0.4,5.83682,100.0,Excellent
Canada,CZPVL_2131,River,12-01-2000,0.02835,1.46,10.24,0.00978,6.2,11.62,0.4,1.54053,100.0,Excellent
Canada,CZPVL_9420,River,12-01-2001,0.4253,5.5,10.1,0.03424,8.06667,10.6,0.4,45.65506,93.19530264629996,Good
Canada,CZPOD_5555,River,12-01-2002,2.8998,4.48333,7.25,0.35005,7.80167,13.38333,0.4,13.5829,69.45157764150973,Fair
Canada,CZPVL_3132,River,12-01-2003,0.05155,2.15,11.05,0.05109,7.93667,11.61667,0.4,9.00854,93.19485678235448,Good
Canada,CZPOD_5559,River,12-01-2004,0.05155,1.33333,10.55,0.02011,7.955,10.86667,0.4,8.15269,100.0,Excellent
Canada,CZPOD_5560,River,12-01-2005,0.05155,1.81667,10.91667,0.03261,8.03,9.66667,0.4,3.3865,100.0,Excellent
Canada,CZPOD_5566,River,12-01-2006,0.05155,1.53333,10.73333,0.01522,8.08167,10.36667,0.4,3.32748,100.0,Excellent
Canada,CZPOD_5563,River,08-06-2006,0.05155,1.25,10.4,0.03479,7.89667,11.8,0.4,6.13112,100.0,Excellent
Canada,FISW_198,Lake,12-01-1981,0.01932,2.13333,11.684103383014412,0.00433,7.79,12.388,0.4,2.28729809,100.0,Excellent
Canada,FISW_4278,Lake,12-01-1982,0.043792,2.13333,7.966,0.0,7.79,9.62,0.4,2.47912,100.0,Excellent
Canada,FISW_2120,Lake,12-01-1983,0.0483,2.13333,10.782,0.061,7.79,4.628,0.4,0.97394,93.11672543579722,Good
Canada,FISW_491,Lake,12-01-1984,0.32844,2.13333,9.64,0.01,7.79,8.1,0.4,3.780658,100.0,Excellent
Canada,DESM_DEBY_2138,Lake,12-01-1985,0.061824,2.13333,11.66,0.01,7.79,7.619,0.4,1.040345,100.0,Excellent
Canada,DESM_DENI_47812999,Lake,12-01-1986,0.36708,2.13333,11.475,0.01,7.79,9.065,0.4,0.92967,100.0,Excellent
Canada,FISW_198,Lake,12-01-1987,0.03004904,2.01667,7.94,0.01,8.52,8.135,0.4,0.95919809,93.19565281469698,Good
Canada,FISW_521,Lake,12-01-1988,0.041322904,2.13333,7.511,0.003,8.6471,9.658,0.4,0.017708,93.19515425016688,Good
Canada,FISW_2261,Lake,12-01-1989,0.03648904,2.13333,11.684103383014412,0.00495,8.6004,8.793,0.4,0.013281,93.19542536788356,Good
Canada,ATSE10102000,Lake,12-01-1990,0.221536,2.13333,10.0714,0.0564,8.6677,10.834,0.055,1.07514122,86.37322300828886,Good
Canada,FISW_2120,Lake,02-12-1990,0.0,2.13333,3.8,0.0,7.79,3.466,0.4,5.83682,100.0,Excellent
Canada,HU101178298,Lake,12-01-1991,0.055277096,2.13333,10.5833,0.00433,8.6533,8.412,0.4,0.022135,93.19511059572852,Good
Canada,FISW_199,Lake,12-01-1992,0.20286,24.926,7.866,0.005333,8.6015,8.1,0.4,5.856921,81.82065289326887,Good
Canada,EESJA2785003,Lake,12-01-1993,0.20699448,2.13333,6.279,0.02,8.7624,10.157,0.037,2.0731641,93.1940496066802,Good
Canada,FISW_622,Lake,12-01-1994,0.137387096,2.13333,11.684103383014412,0.01,8.7519,9.416,0.4,17.708,93.19417576443864,Good
Canada,FISW_2199,Lake,12-01-1995,0.0434056,2.13333,6.314,0.01,8.5928,9.589,0.011,0.2545525,93.19545983942946,Good
Canada,CYD8-7-4-05,River,12-01-1996,0.17296552,2.25,11.525,0.003,8.4908,8.037,0.014,0.106248,100.0,Excellent
Canada,CYD8-7-4-05,River,12-01-1997,0.01503096,1.5,5.137,0.0073,8.7467,10.511,0.023,2.58240191,93.1942363501313,Good
Canada,CYD8-7-4-05,River,12-01-1998,0.0217028,3.0,9.8333,0.6575,8.6678,4.333,0.136,3.23171,67.90132613526826,Fair
Canada,CYD8-7-4-05,River,12-01-1999,0.01288,7.62,11.684103383014412,0.009,8.627,9.87,0.4,0.026562,86.32559272990889,Good
Canada,IT09S1292,River,12-01-2000,0.05152,1.5,11.684103383014412,0.017,6.9738,10.3716,0.4,0.460518675,100.0,Excellent
Canada,IT09S1292,River,12-01-2001,0.03864,2.58889,10.95,0.012,8.7814,10.2532,0.4,1.7721281,93.19380833833084,Good
Canada,IT09S1292,River,12-01-2002,0.0644,2.14286,11.684103383014412,0.033,8.7064,14.735,0.4,1.350235,93.19466333410736,Good
Canada,IT09S1292,River,12-01-2003,0.014812,2.071,9.37882,0.1171,8.7443,10.2068,0.4,2.2170416,85.1598107850532,Good
Canada,IT09S1292,River,12-01-2004,0.013041,0.395,10.205,0.25675,8.1,9.4,0.0764,0.3337958,83.71396058177706,Good
Canada,IT09S2450,River,12-01-2005,0.0,0.4,7.81,0.001,8.7424,12.973,0.0468,0.35969375,93.19428550252144,Good
Canada,SE713404-172465,Lake,08-06-2005,0.01932,4.2667,7.7667,0.07,7.79,12.0,0.4,1.000502,92.94536853574492,Good
Canada,IT09S1292,River,12-01-2006,0.015456,0.131667,9.31667,0.0015,8.255,16.8,0.019,0.22135,100.0,Excellent
Canada,PL01S0302_0232,Lake,10-04-2006,0.010671994,2.13333,9.066,0.00516667,7.79,16.83,0.4,0.101188382,100.0,Excellent
Canada,IT2112002,Lake,08-06-2006,0.02146671,0.576,10.6106,0.00046667,7.79,10.6167,0.4,1.644112541,100.0,Excellent
Canada,IT09S1292,River,12-01-2007,0.388250856,2.25,11.684103383014412,0.0034,7.845,13.1,0.0685,0.391221073,100.0,Excellent
Canada,IT2112232,Lake,05-03-2007,0.0039928,1.1,10.93,0.005,7.79,12.0,0.4,1.7867372,100.0,Excellent
Canada,SE728095-175926,Lake,10-04-2007,0.009016,1.835,11.7,0.001,7.79,12.0,0.009,0.154945,100.0,Excellent
Canada,IT2112102,Lake,08-06-2007,0.014754555,0.228333,10.2083,0.00285,7.79,12.0,0.0058,0.145371612,100.0,Excellent
Canada,IT2112232,Lake,11-09-2007,0.002576,0.26,10.545,0.061,7.79,12.0,0.4,2.43485,93.11672543579722,Good
Canada,IT09S1292,River,12-01-2008,0.092092,2.0,8.375,0.0,8.2525,15.7,0.0002,16.17559395,100.0,Excellent
Canada,IT2112232,Lake,05-03-2008,0.0081144,0.16,11.14,0.0004,7.79,4.48,0.4,2.085117,100.0,Excellent
Canada,FISW_622,Lake,10-04-2008,0.002576,2.13333,7.105,0.001,6.6,15.2875,0.006,0.4427,100.0,Excellent
Canada,IT2112102,Lake,08-06-2008,0.01932,0.365417,7.2,0.00033333,7.79,10.165,0.4,1.297111,100.0,Excellent
Canada,IT2112102,Lake,11-09-2008,0.023184,0.29,9.88,0.0006,7.79,5.3,0.4,1.3745835,100.0,Excellent
Canada,DESM_0203210010,River,12-01-2009,0.0261464,1.2662,8.6,0.0282,6.49,12.505,0.005,0.3382228,100.0,Excellent
Canada,FISW_991,Lake,10-04-2009,0.058880018,2.13333,7.5,0.004,7.79,17.2857,0.4,0.180242206,100.0,Excellent
Canada,EESJA3670000,River,08-06-2009,0.030912,1.0,8.8,0.006,8.1,18.2,0.4,0.22135,100.0,Excellent
Canada,UKEA_WIMS_MI_36741880,River,12-01-2010,0.02576,3.4,11.684103383014412,0.0154,8.17129,10.02,0.003,0.3948884,100.0,Excellent
Canada,PL02S0602_3021,Lake,10-04-2010,0.288512,2.13333,11.684103383014412,0.0215,8.575,17.05,0.4,0.509105,93.19552998722804,Good
Canada,EESJA2030000,River,08-06-2010,0.072128,1.4,8.6,0.014,8.4,19.4,0.4,0.110675,100.0,Excellent
Canada,PL01S1001_1514,River,12-01-2011,0.0047656,2.11667,11.0709,0.02,8.55,12.7,0.4,0.634464359,93.19560342563209,Good
Canada,PL08S0302_0018,Lake,10-04-2011,0.06118,0.19,2.9244,0.003875,7.2988,13.4643,0.0033,0.14719775,100.0,Excellent
Canada,EESJA3670000,River,08-06-2011,0.01288,1.8,9.824,0.013,8.4,20.3,0.4,0.110675,100.0,Excellent
Canada,IT05139,River,12-01-2012,0.008025528,0.834615,8.907,0.0025,8.0775,12.2846,0.025,0.1084615,100.0,Excellent
Canada,LVE2400100,Lake,10-04-2012,0.04508,1.83333,8.61125,0.02625,5.7663,17.35,0.0525,0.7680845,100.0,Excellent
Canada,NL93_EEFDBVN,Lake,08-06-2012,0.0322,1.7,9.824,0.009,7.91143,17.0,0.4,0.022135,100.0,Excellent
Canada,ES020ESPF004300336,River,12-01-2010,0.05,5.0,11.684103383014412,0.2,6.38,14.31429,0.4,3.325,86.59700897114692,Good
Canada,CZPVL_9448,River,10-04-2010,0.14338,3.9875,11.9875,0.07257,7.95,7.6375,0.4,6.33586,92.88099788104012,Good
Canada,CZPVL_7800,River,08-06-2010,0.1,2.03333,11.09231,0.061,7.52308,8.57692,0.4,5.83682,93.11672543579722,Good
Canada,CZPMO_1196,River,12-01-2011,0.1,3.49167,7.68333,0.061,7.85,12.69167,0.4,5.83682,93.11672543579722,Good
Canada,CZPLA_343,River,10-04-2011,0.1,3.15,10.34167,0.061,7.93333,12.05,0.4,5.83682,93.11672543579722,Good
Canada,CZPLA_312,River,08-06-2011,0.1,2.14167,10.275,0.061,8.18333,10.625,0.4,5.83682,93.11672543579722,Good
Canada,CZPVL_2144,River,12-01-2012,0.06186,1.85,11.49,0.02185,5.93,8.39,0.4,2.55869,100.0,Excellent
Canada,CZPOD_5573,River,10-04-2012,0.05155,1.68333,11.2,0.02827,7.71417,9.09167,0.4,5.2642,100.0,Excellent
Canada,CZPVL_2504,River,08-06-2012,0.04296,1.47778,11.89,0.01286,6.98,7.2,0.4,2.22816,100.0,Excellent
Canada,CZPLA_25,River,12-01-2010,0.1,1.66667,11.01667,0.061,7.8,10.44167,0.4,5.83682,93.11672543579722,Good
Canada,CZPOD_5583,River,10-04-2010,0.05155,1.94167,10.98333,0.01413,7.89167,9.70833,0.4,8.62857,100.0,Excellent
Canada,CZPOD_5409,River,08-06-2010,0.06444,1.48333,11.40833,0.01685,8.05167,9.35,0.4,4.40467,100.0,Excellent
Canada,CZPOD_5581,River,12-01-2011,0.1,2.45833,10.45833,0.061,7.67083,11.28333,0.4,5.83682,93.11672543579722,Good
Canada,CZPMO_516-019,River,10-04-2011,0.1,3.19167,9.91667,0.04647,7.53333,10.68333,0.4,11.69413,100.0,Excellent
Canada,CZPMO_501-011,River,08-06-2011,0.05155,1.94167,11.55833,0.02971,7.95,8.81667,0.4,24.53185,100.0,Excellent
Canada,AL048,River,12-01-2012,0.588,5.0,9.824,0.0261,8.37,16.26666667,0.4,0.245,93.14467278979862,Good
Canada,HU101179354,River,12-01-1990,0.025116,2.13333,9.63333,2.89,7.79,12.0,0.488111,12.6156219,51.85042981352992,Marginal
Canada,HU101178265,River,12-01-1992,0.1,1.36154,9.85,0.03749,7.79,12.0,0.331923,10.32633166,100.0,Excellent
